click_interval_ms,fixed_coordination_ratio,ip_session_count,request_frequency_per_min,mouse_movement_pixesl,tickets_per_person,captcha_bypass_attempts,user_agent_anomaly,api_call_ratio,click_sequence_entropy,session_duration_sec,page_refresh_rate,cart_abandonment_rate,success_rate,keyboard_interval_ms,is_bot
773.5311,0.4,2.0,5.2782,3464.9297,2.0,2.0,0.0,0.1255,2.5408,68.2288,1.0,0.4095,0.6248,443.3571,0
259.4454,0.4,4.0,12.7612,1941.3268,3.0,0.0,0.0,0.1549,2.6332,506.2455,2.0,0.2591,0.4308,316.7784,0
1356.3993,0.6988,0.5694,13.0249,726.3887,4.4561,1.5377,0.0,0.0765,5.8017,795.8681,0.0,1.1765,0.5838,501.5108,0
514.4674,0.0,2.0,6.0338,1077.3671,1.0,0.0,0.0,0.054,2.1183,379.3938,2.0,0.2652,0.1408,411.7724,0
648.618,0.4,4.0,14.2914,2997.6729,5.0,0.0,0.0,0.2094,2.6549,638.309,3.0,0.2373,0.2544,222.5968,0
80.0,0.4,2.0,9.8117,986.1885,1.0,1.0,0.0,0.0148,2.0863,519.1455,2.0,0.0563,0.4934,91.2423,0
1284.8475,0.1796,0.7412,5.449,235.4398,7.476,0.0,0.0,0.0473,5.109,129.7366,3.3727,0.4752,0.306,321.7999,0
744.3315,0.0,2.0,12.4476,2854.1327,4.0,0.0,0.0,0.2209,2.5419,165.7207,1.0,0.4675,0.6634,308.9951,0
1079.5353,0.0,5.976,18.4396,2133.548,1.0072,0.7862,0.0,0.0818,0.9296,678.578,0.0,0.9233,0.3094,1012.8024,0
813.9094,0.4,5.0,5.2656,200.0,6.0,3.0,0.0,0.1276,3.2557,30.0,3.0,0.2516,0.3531,525.3472,0
350.3223,0.4,1.0,2.839,2315.0546,1.0,0.0,0.0,0.1013,3.0638,130.874,1.0,0.2977,0.3674,378.5438,1
546.3248,0.4,2.0,13.3798,1964.4603,3.0,1.0,0.0,0.1238,2.6516,280.5479,1.0,0.5123,0.2873,276.1882,0
531.5194,0.4,2.0,11.6215,1512.7467,0.0,0.0,0.0,0.1683,4.8,166.9557,2.0,0.2955,0.2637,76.1106,0
564.5692,0.4,2.0,14.0619,2771.8005,2.0,1.0,0.0,0.0355,2.6369,508.1897,2.0,0.0609,0.4592,410.8204,0
80.0,0.3898,2.0,12.5869,2547.8628,2.0,0.0,0.0,0.1386,2.8455,554.1867,2.0,0.349,0.2792,115.1386,0
579.4118,0.4,1.0,6.4048,3037.8183,1.0,2.0,0.0,0.1239,1.964,261.6354,0.0,0.3166,0.4043,209.9836,0
783.183,0.6346,3.8079,12.8115,2644.3274,5.0801,0.0,0.0,0.1919,1.1695,134.4672,1.1528,0.6296,0.8132,188.8396,0
614.0029,0.4,6.0,6.473,842.4962,4.0,1.0,0.0,0.0701,1.6369,479.9134,1.0,0.5693,0.2258,487.2082,0
878.7716,0.4,2.0,9.8071,1591.1283,3.0,0.0,0.0,0.1308,3.1681,195.6565,4.0,0.2697,0.2664,287.707,0
893.8523,0.0,1.0,15.5474,545.1948,4.0,0.0,0.0,0.1568,2.5461,252.1383,3.0,0.3205,0.4694,423.7015,1
536.6191,0.4,3.0,3.8269,2777.3172,1.0,2.0,0.0,0.141,2.4807,392.2213,2.0,0.4253,0.464,113.6929,0
891.549,0.0,1.0,3.545,2375.2395,2.0,1.0,0.0,0.1958,2.385,823.3886,0.0,0.3628,0.6594,155.5548,0
875.1865,0.4,0.0,6.2168,1463.3179,0.0,0.0,0.0,0.0725,1.1524,30.0,1.0,0.4572,0.1504,30.0,0
282.7784,0.4,2.0,5.3867,965.7417,2.0,1.0,0.0,0.1402,1.5186,860.9258,3.0,0.1373,0.4936,559.385,0
661.2823,0.0,1.0,1.0382,642.0358,1.0,4.0,1.0,0.1815,3.4311,812.3392,2.0,0.2355,0.5762,139.6346,0
604.8867,0.0,2.0,3.8737,3060.7228,1.0,1.0,0.0,0.0632,3.2178,436.3224,0.0,0.1951,0.5753,415.0046,0
844.737,0.0,1.0,3.3037,1167.388,0.0,1.0,0.0,0.1065,1.0037,93.8791,2.0,0.234,0.5513,260.0053,0
806.5488,0.4,3.0,17.7712,1819.8846,3.0,2.0,0.0,0.0198,2.3753,432.8396,1.0,0.231,0.4207,486.5236,0
492.9496,0.0,5.0,3.734,1080.2315,3.0,0.0,1.0,0.0524,2.6651,706.117,1.0,0.2142,0.2217,146.9941,0
157.1938,0.0,1.0,9.5766,200.0,2.0,1.0,0.0,0.0638,3.0466,417.7408,2.0,0.4377,0.1969,176.0487,0
685.5056,0.4,2.0,2.918,256.1972,1.0,1.0,0.0,0.0463,2.208,788.4541,3.0,0.4642,0.5974,314.9235,0
1437.6128,0.0,1.2085,6.8537,4579.2377,3.0989,1.6681,0.0,0.356,3.2746,235.0471,4.2879,0.6243,0.5601,31.4289,0
879.1943,0.4,4.0,15.3848,2518.3012,0.0,0.0,0.0,0.0475,2.5225,312.6714,1.0,0.6,0.6394,66.9327,1
289.5247,0.3419,1.988,5.5087,97.5354,1.8485,0.0,0.0,0.0202,2.2104,1076.5472,3.0484,0.1935,0.2082,260.7323,0
749.3038,0.0,1.0,3.9051,813.0429,2.0,1.0,0.0,0.0242,2.8251,415.9925,0.0,0.0675,0.6269,316.4162,0
499.7479,0.0,4.0,3.518,1420.294,3.0,0.0,0.0,0.0688,3.3098,377.7737,1.0,0.3505,0.5777,44.2587,0
474.667,0.4,4.0,4.7625,200.0,3.0,2.0,0.0,0.2235,1.4877,317.7628,1.0,0.1072,0.2195,376.4566,0
358.6942,0.0,7.0,5.9246,1705.7177,0.0,1.0,0.0,0.1498,1.4239,190.988,0.0,0.5726,0.3812,74.1433,0
704.654,0.4,2.0,10.0754,787.0795,6.0,1.0,0.0,0.102,2.1861,433.2528,2.0,0.4787,0.2182,179.973,0
760.0725,0.0,4.0,6.3095,726.5476,2.0,1.0,0.0,0.0483,2.4924,304.9731,1.0,0.5495,0.3528,270.4105,0
592.5324,0.4,4.0,9.7183,1867.6508,5.0,1.0,0.0,0.1774,2.7181,215.8862,0.0,0.4817,0.3014,163.7967,0
448.7447,0.4,4.0,13.3094,1281.884,1.0,0.0,0.0,0.0905,2.6841,486.7577,1.0,0.2092,0.5628,600.0,1
519.7786,0.4,1.0,7.7746,200.0,5.0,2.0,0.0,0.0125,3.0665,591.4698,2.0,0.2769,0.1406,431.1777,0
932.0881,0.4,1.0,6.2084,1889.075,0.0,0.0,0.0,0.012,2.6465,254.2669,5.0,0.158,0.4045,45.0587,0
406.6464,0.1403,1.7249,1.9726,803.7929,1.3911,1.1593,0.0,0.0297,2.7726,739.1987,0.0,0.1538,0.8237,264.4798,0
164.307,0.4,3.0,9.2612,2553.715,2.0,1.0,0.0,0.0792,1.7512,132.6114,1.0,0.1715,0.4214,410.5232,1
654.4352,0.4,0.0,5.3391,1445.5022,0.0,0.0,0.0,0.1959,2.9915,479.6743,1.0,0.2886,0.4625,410.3166,0
80.0,0.0,4.0,8.674,2073.8523,2.0,1.0,0.0,0.0192,3.2293,124.3306,0.0,0.3923,0.1759,407.4231,0
492.2719,0.4,0.0,10.9701,975.9563,1.0,1.0,0.0,0.2667,2.8152,553.9705,0.0,0.6,0.3357,361.2042,0
515.15,0.4,0.0,8.4097,2415.8353,4.0,0.0,0.0,0.0231,3.1761,137.8129,0.0,0.5714,0.5745,166.8888,0
967.0555,0.4,3.0,14.3078,1214.0529,2.0,1.0,0.0,0.099,2.18,60.6577,1.0,0.3053,0.2434,211.9336,0
423.1331,0.1783,3.0,11.752,2653.2956,1.0,0.0,0.0,0.1287,1.9757,682.0467,3.0,0.6,0.4434,207.0044,0
964.6972,0.4,1.0,12.0916,2438.5595,3.0,1.0,0.0,0.1223,1.8179,324.1899,1.0,0.4059,0.2554,44.4777,0
729.1709,0.3577,2.734,12.2351,1517.2097,1.0239,1.2834,1.8033,0.1693,3.0302,220.1346,1.5214,0.4882,0.4573,305.7045,0
490.0597,0.0,3.0,5.2213,2804.2629,4.0,2.0,0.0,0.1357,3.1147,675.8645,1.0,0.3745,0.3345,258.5719,0
724.6777,0.1974,3.5051,20.7503,436.0176,4.0588,3.1519,0.0,0.1534,1.8693,502.7352,0.6951,0.8046,0.1131,436.2721,0
80.0,0.4,3.0,8.3753,723.1394,1.0,0.0,0.0,0.1536,3.7001,508.2931,2.0,0.3771,0.3605,256.8556,0
171.6563,0.6504,0.0,6.3971,1337.0529,3.3074,0.0,0.0,0.0259,5.6933,166.3442,2.5203,0.4416,0.9916,219.2325,0
662.5839,0.2631,0.9184,12.5936,2067.2974,0.0,0.0,0.0,0.078,3.8284,725.0956,3.2289,0.4102,0.9508,269.0086,0
170.7661,0.4,1.0,12.731,2043.1058,6.0,2.0,0.0,0.0486,1.6923,198.0108,1.0,0.287,0.274,557.8795,0
543.1339,0.0,1.9523,7.0823,1130.1307,2.0953,0.6255,0.0,0.0463,2.3624,477.5971,1.0039,0.1517,0.7096,261.1759,0
455.2923,0.0,5.0,8.074,762.5494,0.0,0.0,0.0,0.1267,3.0966,303.5879,0.0,0.5008,0.4138,268.788,0
306.7672,0.4,1.0,9.2293,2095.4565,2.0,0.0,0.0,0.0122,2.3368,146.4398,0.0,0.2025,0.3276,406.7973,0
99.5733,0.0,2.0,18.7812,4598.8393,2.0,1.0,0.0,0.0841,2.0523,144.9415,1.0,0.1393,0.2325,183.8584,0
802.7664,0.0,1.0,5.0984,1768.4962,3.0,0.0,0.0,0.0499,3.5401,346.7034,0.0,0.6,0.6802,203.7573,0
664.6453,0.4,4.0,7.9325,4186.0841,0.0,1.0,0.0,0.0448,2.2393,415.8245,0.0,0.3458,0.2576,322.8166,0
690.5805,0.4,3.0,6.4422,1858.8719,1.0,1.0,0.0,0.0413,2.228,479.4485,0.0,0.2966,0.3966,401.4798,0
339.0729,0.4,3.0,3.3603,606.1777,4.0,2.0,0.0,0.0368,3.4212,126.7786,3.0,0.4951,0.2887,339.8639,0
303.9735,0.4,3.0,3.4145,1745.8283,4.0,0.0,0.0,0.043,1.3745,321.8777,3.0,0.1266,0.5884,371.0176,0
668.1847,0.4,1.0,6.437,3695.6622,4.0,0.0,0.0,0.0242,4.4159,588.1314,1.0,0.3719,0.2491,254.7744,0
90.2749,0.6992,1.3238,3.5978,2783.99,4.7374,0.893,0.0,0.1635,3.2353,243.6147,0.6068,0.3619,0.1499,258.7494,0
398.6126,0.0558,1.0,11.7592,749.4646,2.0,1.0,0.0,0.0866,2.6395,135.3307,2.0,0.3178,0.3857,323.8583,0
448.0629,0.0,0.0,2.9175,2390.9982,3.0,1.0,0.0,0.0267,4.6942,295.8782,1.0,0.4168,0.4423,505.5504,0
153.9388,0.4,3.0,6.2792,1458.8211,2.0,1.0,0.0,0.0404,2.03,30.0,2.0,0.4496,0.5375,228.7181,0
742.0908,0.4,2.0,6.7749,3741.2413,3.0,1.0,0.0,0.0842,2.7522,803.231,0.0,0.2806,0.232,98.822,0
747.7018,0.0,1.0,7.4031,377.1404,1.0,1.0,0.0,0.0692,4.0917,306.435,0.0,0.5784,0.403,299.7991,0
802.3372,0.4,3.0,7.4172,1403.9721,5.0,0.0,0.0,0.2486,2.5661,403.5372,2.0,0.3327,0.5347,30.0,1
73.0189,0.0,2.3873,9.988,2532.3684,1.8323,0.0,0.0,0.046,1.0418,154.3506,1.8197,0.1719,0.6652,327.0854,0
542.5525,0.4,2.0,3.3751,200.0,0.0,0.0,0.0,0.0365,3.0117,410.2558,1.0,0.3377,0.5525,432.1694,0
539.2584,0.0,3.0,15.0966,1369.6631,3.0,2.0,0.0,0.0327,2.6762,906.6967,3.0,0.2065,0.4676,301.6027,0
1182.9217,0.5707,1.5891,6.0606,4128.7879,0.9663,1.2008,1.0178,0.0493,2.3501,1121.6913,0.0,0.5985,0.8296,369.7774,1
1232.0672,0.0,3.7335,5.1009,1139.1691,5.5443,0.568,0.0,0.0337,3.2558,14.9232,1.8466,0.1877,0.5749,868.7385,0
519.3753,0.4,1.0,14.6284,1812.231,2.0,1.0,0.0,0.1882,2.5931,30.0,2.0,0.3487,0.3212,72.2523,0
394.6984,0.0,3.9625,8.7875,2134.2887,1.4895,0.7816,0.0,0.0259,5.5876,563.5354,2.0578,0.6567,0.3778,616.9594,0
499.0969,0.399,0.0,18.3143,2705.7202,0.5487,1.7938,1.8316,0.0775,1.1077,809.8287,1.3397,0.2744,0.5904,315.8137,0
159.9357,0.4,4.0,8.9731,3035.9333,2.0,2.0,0.0,0.095,4.8,491.6395,0.0,0.276,0.0751,502.2702,0
759.7877,0.43,2.2708,16.016,121.8561,2.0537,0.0,0.0,0.0162,5.4241,843.4767,1.9974,0.1959,0.599,341.6268,0
684.4815,0.167,2.1837,10.8515,4851.5184,0.9133,0.3308,0.0,0.078,2.1603,115.5937,2.9485,0.2493,1.1005,241.5527,0
622.8181,0.4,5.0,5.1215,268.6399,3.0,0.0,0.0,0.1204,1.7079,740.7423,3.0,0.15,0.4198,368.8744,0
514.6926,0.0,4.0,11.2257,5001.1184,3.0,0.0,0.0,0.0598,3.7117,529.1908,0.0,0.2365,0.1572,280.1348,0
951.2606,0.1276,3.1412,3.2576,266.2554,0.4482,0.0,0.603,0.037,3.7578,536.2059,0.0,0.2645,0.8409,347.1365,0
355.4138,0.0,2.0,8.3597,715.7101,0.0,1.0,0.0,0.2017,2.3575,502.2571,2.0,0.3598,0.2425,324.0615,0
682.9006,0.4,3.0,7.0872,2415.7717,3.0,0.0,0.0,0.0604,4.5697,471.5019,2.0,0.3364,0.3391,142.8936,0
1134.7225,0.3922,4.0,12.4973,3623.1808,4.0,1.0,1.0,0.0877,3.657,312.513,4.0,0.2795,0.2223,565.2396,0
559.8728,0.4,1.0,7.9662,716.1631,0.0,3.0,0.0,0.3,1.8455,506.5248,1.0,0.2424,0.372,108.5356,0
866.8682,0.4,5.0,4.7942,2092.5376,2.0,0.0,0.0,0.1653,3.355,73.2457,2.0,0.2885,0.441,477.0827,1
322.9645,0.0,0.3603,7.6024,491.1686,2.3049,0.0,0.0,0.1228,3.545,78.8295,1.8669,0.7582,0.428,601.3734,0
277.8707,0.4626,2.4824,29.0598,379.5169,6.3861,0.8775,0.0,0.1658,2.1653,314.92,1.8887,0.6422,0.0533,175.553,0
679.8725,0.0,3.0,4.9511,2875.645,3.0,0.0,0.0,0.0938,2.1309,160.3267,1.0,0.4662,0.3862,337.5014,0
399.7943,0.4,0.0,9.2339,1136.5251,2.0,2.0,0.0,0.1766,1.0,446.4077,2.0,0.4651,0.5343,341.7683,0
621.1414,0.4,4.0,7.2995,2214.7694,2.0,1.0,0.0,0.1374,2.2727,287.1668,1.0,0.6,0.2015,163.987,0
674.8844,0.4,2.0,7.5664,200.0,1.0,0.0,0.0,0.1095,4.5268,738.9364,2.0,0.1842,0.6138,344.2715,0
356.1447,0.0,2.0,10.313,3092.5034,3.0,0.0,0.0,0.0666,1.7923,30.0,3.0,0.3898,0.4085,532.7413,0
204.695,0.0,5.4507,1.5088,5917.5627,0.0,3.8857,1.9497,0.2118,2.9415,153.7059,2.9281,0.8395,0.7452,98.6518,1
803.4413,0.4,4.0,6.9771,417.4849,2.0,1.0,0.0,0.0479,1.8749,109.2156,0.0,0.489,0.5032,135.3826,0
446.8782,0.0,0.819,19.08,1050.2094,2.1588,0.0,1.8663,0.2356,3.6798,903.1305,0.0,0.2596,0.5435,467.5726,0
716.1988,0.4,4.0,10.1311,1409.9224,2.0,0.0,0.0,0.0639,2.3389,428.6271,2.0,0.4239,0.3282,570.602,0
447.0237,0.4,2.0,15.2228,4864.1362,2.0,0.0,0.0,0.0311,4.8,375.1082,0.0,0.5145,0.2034,274.4375,0
425.3473,0.7267,5.0911,2.3754,3192.1026,0.8622,0.0,0.783,0.064,3.6689,209.5701,1.136,0.4517,0.0677,25.8331,0
689.5312,0.3174,2.2708,8.6843,140.1455,2.704,0.0,0.0,0.0346,2.5939,38.2723,2.0631,0.5638,0.7053,435.8695,0
992.2952,0.0,2.0,10.0723,1143.3542,5.0,2.0,0.0,0.14,3.2876,161.373,0.0,0.4718,0.5504,291.7831,0
802.4844,0.4,2.0,6.7513,735.4663,1.0,0.0,0.0,0.0716,3.3027,561.3457,2.0,0.1445,0.2634,378.7061,0
346.0342,0.1443,0.8433,10.4861,1869.5384,2.6295,0.0,0.0,0.0773,2.1061,293.7577,0.0,0.2805,0.1683,244.9646,0
147.6417,0.2954,3.289,2.9508,5055.8173,3.8573,0.0,0.0,0.2677,1.3534,504.2927,0.3639,0.378,0.5255,127.1949,0
645.0761,0.0,1.0,7.1542,2975.1845,2.0,1.0,0.0,0.0979,1.544,399.3495,2.0,0.5871,0.4834,91.5103,0
458.5947,0.4,5.0,6.3051,370.9191,4.0,0.0,0.0,0.0475,3.1861,778.828,2.0,0.3486,0.6939,272.9899,0
754.7656,0.0,2.0,11.3371,550.2062,2.0,2.0,0.0,0.1206,2.3881,30.0,0.0,0.4512,0.3248,367.6397,0
524.7308,0.4,1.0,7.8409,392.4209,3.0,1.0,0.0,0.1318,2.719,337.2733,1.0,0.3017,0.2486,253.2443,0
995.1089,0.0,2.0,6.8064,859.6315,3.0,0.0,1.0,0.0856,2.7066,325.3782,1.0,0.4873,0.3194,30.0,0
838.4673,0.0,7.0,6.6804,1897.5425,2.0,0.0,1.0,0.0513,3.0838,295.0465,0.0,0.2765,0.2467,30.0,1
833.5441,0.1417,2.48,17.5725,774.0818,1.7569,3.1657,0.0,0.1342,2.0434,700.2851,0.7648,0.536,0.2612,147.9964,0
760.767,0.0,5.6839,15.0603,1738.3191,7.4463,0.0,0.0,0.0458,3.0543,228.6184,1.9979,0.5865,0.06,94.6746,0
754.4493,0.4,1.0,16.2749,808.4312,4.0,0.0,0.0,0.0252,1.0,590.003,4.0,0.6,0.2098,552.0302,0
454.8666,0.0,6.0,5.8699,2694.5626,1.0,1.0,0.0,0.1078,1.3063,35.9609,1.0,0.2071,0.2345,247.6671,0
731.6449,0.0,0.0,8.1453,3272.0146,1.0,0.0,0.0,0.044,3.2236,236.424,0.0,0.4132,0.3139,380.6411,0
80.0,0.4,2.0,15.903,1295.3041,2.0,1.0,0.0,0.119,4.1556,187.2346,1.0,0.5217,0.2818,302.8105,0
543.0944,0.0,2.0,1.0,1890.6924,6.0,0.0,0.0,0.2606,3.3732,132.1944,0.0,0.134,0.2668,193.8211,0
800.7762,0.4,3.0,8.5281,1078.228,2.0,1.0,1.0,0.1351,3.2048,368.4743,0.0,0.3249,0.3908,48.0484,0
812.4538,0.4,2.0,7.2193,931.2565,3.0,0.0,0.0,0.0821,1.8496,186.5384,0.0,0.1755,0.1671,224.5381,0
437.0932,0.0,1.3907,1.9584,1818.4129,3.1529,1.3446,0.0,0.1694,3.3519,571.6577,1.5165,0.9678,0.6359,302.879,0
357.1755,0.0,1.6324,4.3589,2469.6689,1.7712,1.5413,0.0,0.2336,4.0602,241.8509,0.0,0.1516,0.0513,229.9834,0
464.0601,0.4,2.0,15.2455,1171.4911,3.0,0.0,0.0,0.0659,2.7109,656.4554,1.0,0.0509,0.4317,222.1844,0
747.0713,0.0,4.0,11.7013,307.497,2.0,0.0,0.0,0.149,2.4506,645.9405,3.0,0.4742,0.6363,107.4836,0
789.2196,0.5049,1.6079,6.0498,398.0621,0.9261,1.3981,0.0,0.0588,1.6125,275.6988,0.4631,0.4417,0.1982,284.629,0
728.7732,0.4,3.0,2.092,1691.1747,2.0,0.0,0.0,0.0187,3.1424,274.1501,4.0,0.2511,0.2325,318.4966,0
670.7682,0.4,0.0,8.3686,2184.2206,2.0,0.0,0.0,0.1484,2.4574,436.3284,3.0,0.5817,0.1147,152.5687,0
1108.3851,0.0,0.0,5.2929,437.6132,4.5758,0.0,0.0,0.4128,1.3826,198.0291,1.1243,0.2543,0.3363,898.8711,0
1085.5527,0.3759,0.8716,7.3808,1234.1899,2.9562,0.0,0.0,0.0667,1.5612,168.6074,0.0,0.1807,0.181,379.6174,0
481.2514,0.4,4.0,4.8592,2914.708,1.0,0.0,0.0,0.1154,3.1626,363.4072,3.0,0.2955,0.4763,65.4884,0
80.0,0.4,2.0,4.3013,1253.7446,1.0,1.0,0.0,0.0059,2.7238,392.2306,1.0,0.3815,0.4989,122.7543,0
972.8482,0.0,2.0,2.9173,985.7625,2.0,0.0,0.0,0.1277,1.5971,349.6509,0.0,0.1399,0.4871,264.6158,1
311.2991,0.4,3.0,9.9284,3177.439,1.0,1.0,0.0,0.1061,1.0,272.4669,3.0,0.1711,0.3336,374.8259,0
850.897,0.4,2.0,1.0,1979.4192,2.0,1.0,1.0,0.2299,4.2663,297.8249,0.0,0.496,0.5599,98.9992,0
644.6151,0.4,4.0,1.0,241.498,3.0,0.0,0.0,0.0312,2.7734,511.1307,1.0,0.2487,0.3921,235.9673,0
233.5629,0.0,0.0,9.2895,3469.9764,1.0,0.0,0.0,0.0729,1.7389,446.0342,2.0,0.081,0.2542,207.1611,0
372.5306,0.7635,5.0896,6.8083,5029.7083,0.0,0.0,0.0,0.0441,5.146,112.4784,0.609,0.1731,0.5481,347.7011,0
528.3098,0.4,1.0,11.0978,200.0,2.0,2.0,0.0,0.3,2.2975,468.7478,1.0,0.3058,0.5602,530.9397,0
583.7181,0.0,3.0,3.3868,3551.5522,4.0,0.0,0.0,0.0267,2.6888,595.9727,3.0,0.1877,0.3504,266.8586,0
179.4852,0.4,2.0,4.0047,433.8914,1.0,1.0,0.0,0.0305,3.1137,306.2099,1.0,0.2072,0.3576,292.503,0
832.7857,0.4,0.0,10.8327,1651.8561,4.0,1.0,0.0,0.0659,2.0034,465.3218,1.0,0.3286,0.5917,144.5642,0
545.6968,0.4,2.0,13.3858,1948.8133,3.0,0.0,0.0,0.2572,2.727,237.634,1.0,0.4759,0.3755,268.4326,0
273.1388,0.5309,0.8528,4.1285,3611.0005,2.8045,0.4828,0.0,0.0548,3.481,198.9498,1.2914,0.5863,0.2857,416.0947,0
487.2827,0.0,4.0,12.5971,200.0,0.0,0.0,0.0,0.1474,3.2506,698.9968,1.0,0.5365,0.4308,358.2551,0
738.9878,0.4,2.0,11.025,1612.2229,1.0,1.0,0.0,0.0519,2.5407,708.5031,2.0,0.2574,0.2786,343.4934,0
465.7705,0.3225,0.7703,9.5377,2209.4284,3.4426,1.7798,0.0,0.014,3.7153,647.1653,4.362,0.5103,0.2206,296.2152,1
246.0491,0.2592,0.4631,1.3764,1105.623,2.949,1.9002,0.0,0.1004,2.4355,196.3476,3.9847,0.2593,0.2821,49.5104,0
305.8692,0.4,2.0,11.9228,558.5736,2.0,2.0,0.0,0.1533,3.1787,459.3053,2.0,0.5358,0.5622,255.2954,0
397.2792,0.4,5.0,4.4143,488.0943,5.0,1.0,0.0,0.227,1.8096,44.0171,1.0,0.5181,0.2716,332.0307,1
80.0,0.4,3.0,9.4042,729.1078,5.0,1.0,0.0,0.1533,2.1447,465.9827,1.0,0.4065,0.322,256.3855,0
449.9235,0.0,1.0,12.2429,1955.2475,2.0,0.0,0.0,0.0806,2.9322,276.47,0.0,0.3246,0.1835,179.8731,0
332.7739,0.0,5.0,11.8839,1275.3855,1.0,1.0,0.0,0.0674,2.4647,142.5243,2.0,0.3825,0.1932,303.8106,0
470.3125,0.0,1.0,10.5435,248.1149,1.0,0.0,0.0,0.0194,2.9887,272.6289,2.0,0.1069,0.3237,244.9395,0
857.5674,0.0,1.0,7.4317,3037.7441,2.0,2.0,0.0,0.1627,4.4003,432.8834,0.0,0.4571,0.1297,249.9975,0
370.2838,0.4,5.0,7.4248,741.4336,5.0,1.0,0.0,0.0166,2.9847,433.0434,3.0,0.2561,0.2322,344.482,0
644.2352,0.0,4.0,10.7894,1419.4686,3.0,0.0,0.0,0.2005,2.1944,403.7384,2.0,0.163,0.5226,139.5892,0
615.6514,0.4,3.0,12.4401,2570.7628,2.0,0.0,0.0,0.0724,2.0694,352.9216,2.0,0.125,0.314,227.417,1
721.7916,0.4,0.0,10.017,2669.4525,0.0,0.0,0.0,0.1238,3.3128,423.6859,2.0,0.2887,0.4306,319.4917,0
1014.6737,0.0,1.2605,6.3147,1699.8386,1.7693,0.0,0.0,0.0875,1.677,1091.7514,2.9057,0.1605,0.1291,376.2518,0
1118.8063,0.0,0.0,1.7026,6336.6236,0.8778,0.8931,0.0,0.0608,2.8621,105.3327,1.4559,0.4532,0.8645,398.5771,0
186.1105,0.0,8.7553,1.9929,1779.4906,1.1718,5.2818,0.0,0.1634,2.9983,742.8653,0.9548,0.1056,0.4645,69.265,0
626.284,0.4,1.0,5.1275,4105.5887,2.0,3.0,0.0,0.0195,2.7373,582.5319,0.0,0.4087,0.4225,469.1559,0
239.0079,0.4,3.0,12.2323,1241.4143,3.0,2.0,0.0,0.3,2.9374,367.1931,1.0,0.3774,0.4927,30.0,0
477.9603,0.4,4.0,7.1704,3922.213,3.0,1.0,0.0,0.0683,3.759,199.9016,0.0,0.5005,0.4027,42.3126,0
230.9261,0.0,3.0,17.9441,1034.4735,3.0,1.0,0.0,0.1312,3.8802,397.031,3.0,0.0839,0.4805,357.1149,0
520.6387,0.0,5.0,8.8277,2302.2089,1.0,2.0,0.0,0.0524,2.9414,421.1181,1.0,0.1299,0.5373,209.8633,0
501.877,0.0,2.8737,10.2009,785.3636,1.7281,0.0,0.0,0.4338,3.4358,328.5719,3.2752,0.3858,0.3753,298.5714,0
560.7444,0.4,3.0,11.0668,2258.2635,2.0,1.0,0.0,0.0216,4.8,358.5864,4.0,0.4924,0.5773,325.1591,0
420.1133,0.4,1.0,11.865,1542.4865,3.0,1.0,0.0,0.0488,3.5798,115.4264,1.0,0.1089,0.1971,105.8891,0
523.6682,0.0,1.177,2.1874,1440.0208,3.1865,0.0,0.0,0.2038,0.6346,667.585,9.0903,0.0957,0.0606,145.363,0
1159.4044,0.3326,2.004,17.8278,1946.1768,0.0,1.6052,0.0,0.2109,3.6009,864.2676,0.0,0.3721,0.3259,262.6541,0
382.0724,0.0,2.0,7.8495,2960.6263,1.0,2.0,0.0,0.0329,3.9733,103.4382,2.0,0.4301,0.6003,225.3165,0
954.1981,0.0,4.0,11.0631,200.0,1.0,1.0,0.0,0.0344,3.4583,30.0,1.0,0.4316,0.2629,157.3601,0
815.915,0.4,1.0,12.0426,3299.088,0.0,0.0,0.0,0.0317,4.0786,651.0843,0.0,0.236,0.5948,295.0034,0
426.6069,0.0,7.1046,16.0171,2035.5277,3.984,0.8964,0.0,0.1322,1.2726,651.2665,0.4228,0.7665,0.1846,42.1597,0
388.6308,0.4,1.0,9.1375,3009.6743,2.0,2.0,0.0,0.0925,2.2567,740.0063,2.0,0.2638,0.3564,30.0,0
1362.206,0.0,5.7075,2.7391,3064.7319,1.9905,1.2226,0.0,0.0234,2.8279,268.6612,1.534,0.9633,0.4633,334.459,0
525.0174,0.636,2.8883,7.0822,4139.716,2.1143,0.0,0.0,0.2195,2.699,938.4875,1.113,0.2877,0.3624,758.3049,0
436.2546,0.0,0.0,9.076,741.9367,1.0,1.0,0.0,0.0488,3.6006,852.4805,2.0,0.1068,0.4352,393.116,0
539.7588,0.4,2.0,5.0386,2091.7272,2.0,1.0,0.0,0.0632,2.2846,457.4651,2.0,0.2542,0.7,352.4219,0
635.3507,0.4,4.0,12.191,2028.4309,2.0,0.0,0.0,0.2614,2.2724,531.5817,2.0,0.4824,0.2555,30.0,0
683.5794,0.4,3.0,8.7347,2019.7635,2.0,1.0,0.0,0.0622,1.6757,435.8391,2.0,0.4277,0.664,268.9134,0
530.3041,0.0,3.0,1.795,3307.3144,1.0,0.0,0.0,0.0806,2.4199,491.5908,1.0,0.2367,0.2581,231.1337,0
66.7698,0.3146,1.3914,3.0423,1478.1651,5.7481,2.5732,0.0,0.0642,2.9747,697.3018,3.0008,0.6453,0.1919,442.9111,0
